,geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1,cpolsby,rank_cpolsby,dpolsby_0.5,dpolsby_pro_0.5,dpop_polsby_0.5,dpop_polsby_pro_0.5,rank_dpolsby_0.5,rank_dpolsby_pro_0.5,rank_dpop_polsby_0.5,rank_dpop_polsby_pro_0.5,dpolsby_0.1,dpolsby_pro_0.1,dpop_polsby_0.1,dpop_polsby_pro_0.1,rank_dpolsby_0.1,rank_dpolsby_pro_0.1,rank_dpop_polsby_0.1,rank_dpop_polsby_pro_0.1
10,0403,40476.24427226575,1289.9883394438596,57,247237,51.540807047520104,219962.15331023766,153,652630,147.54080704752008,625355.1533102379,74,329562,57.37668478424828,249118.06093488078,170,734955,153.37668478424825,654511.060934881,0.30565992554897303,229.0,0.04709141274238227,0.05554049236647724,1.0676775308505933e-05,1.2925007624968459e-05,324.0,323.0,318.0,311.0,0.0310445580715851,0.04658954230677976,6.766849059197815e-06,1.0546456378662375e-05,341.0,334.0,335.0,332.0
11,0409,449.02433050052633,130.74350236424064,37,140159,32.49921583161633,123518.38867308565,169,670183,164.4992158316163,653542.3886730854,59,216296,38.37138605014897,143127.97936057154,191,746320,170.3713860501489,673151.9793605711,0.3300954276069979,200.0,0.12344777209642074,0.15574641825131716,3.411547533493657e-05,4.2836159403094146e-05,101.5,104.0,80.0,75.0,0.05486929043378339,0.11571287454752614,1.5952476150495828e-05,3.2859734264525916e-05,196.0,123.0,131.0,88.0
12,0404,86736.82335693315,2484.961010455705,60,264616,55.57677539811983,248453.3160040025,156,707223,151.57677539811988,691060.3160040027,73,334319,59.4700474345141,267688.0351767497,169,776926,155.47004743451419,710295.0351767498,0.17651199301957146,369.0,0.043333333333333335,0.04907338021113438,1.0100065161216124e-05,1.1195058297369668e-05,344.5,347.0,336.0,344.0,0.03171326702946144,0.04395923856814363,6.951164035962613e-06,9.912446561649828e-06,334.0,345.0,332.0,347.0
13,0407,531.8878288558274,97.039746515413,37,149902,32.396187197163904,133479.91282141546,169,717177,164.3961871971639,700754.9128214153,46,190852,34.86273711374127,144397.6508411457,178,758127,166.86273711374133,711672.6508411457,0.7097911984642619,8.0,0.12344777209642074,0.15664045688420175,3.191622357554265e-05,3.9330939677271e-05,101.5,101.0,85.0,88.0,0.08412098298676748,0.13728920844430262,2.0813663698593075e-05,3.41318651145821e-05,92.0,90.0,86.0,77.0
14,0401,142795.8571342416,2552.1820936284594,52,197188,48.16669163244778,181840.62777697388,174,722757,170.16669163244782,707409.6277769739,61,239321,50.788862558452756,194745.44664559735,183,764890,172.7888625584528,720314.4466455973,0.275487664410089,275.0,0.0643491124260355,0.07334675768138223,1.85879434378983e-05,2.1393858651831765e-05,258.0,265.0,181.0,196.0,0.04918032786885246,0.06698518672862959,1.3354799289486287e-05,1.8992734649524313e-05,221.0,259.0,172.0,186.0
15,0405,801.7820114630463,119.35843249541263,22,87665,20.42728239594286,80978.08650196482,186,766754,184.42728239594285,760067.086501965,24,94861,21.31339718529621,84171.18335475455,188,773950,185.31339718529617,763260.1833547547,0.7072288344129594,10.0,0.384297520661157,0.4419813877320428,9.977082789664585e-05,0.00011590893248116626,15.0,17.0,9.0,15.0,0.3263888888888889,0.40794485582485834,8.600773434999979e-05,0.00010773225279158754,9.0,10.0,7.0,8.0
16,0408,1414.0077808879773,221.83027197287566,27,134363,22.38973064472609,109499.41233963936,157,692256,152.38973064472611,667392.4123396394,44,206315,27.110883229307927,130211.71713719425,174,764208,157.11088322930794,688104.7171371942,0.3610938069210505,169.0,0.21536351165980797,0.303989066404859,3.834487660715659e-05,5.56618565808742e-05,40.0,32.0,64.0,48.0,0.08987603305785125,0.21375630677480856,1.7953534941929772e-05,4.058395828020773e-05,80.0,41.0,110.0,60.0
17,0504,58855.230459993254,1424.1690821289733,58,249186,54.79412824284685,233171.31395987558,184,739457,180.79412824284688,723442.3139598756,61,262935,55.89853804027671,238307.5415718809,187,753206,181.8985380402767,728578.5415718809,0.3646463091547958,162.0,0.054696789536266346,0.060216606584581084,1.1908735434260484e-05,1.3306188357718658e-05,289.0,300.0,287.0,306.0,0.05025530771298038,0.05821411632840913,1.0894742517838884e-05,1.282923626473461e-05,214.0,282.0,215.0,281.0
18,0502,13165.659603374204,693.3216802240312,32,151914,31.26355266535248,147496.53108697114,168,729192,167.2635526653524,724774.5310869713,32,151914,31.26355266535248,147496.53108697114,168,729192,167.2635526653524,724774.5310869713,0.3441778557849837,190.0,0.1640625,0.17112941312404475,3.1597032510660765e-05,3.331496111983326e-05,62.0,87.0,89.0,110.0,0.1640625,0.17112941312404475,3.1597032510660765e-05,3.331496111983326e-05,30.0,62.0,43.0,85.0
19,0503,14381.806531296661,1014.6471307576244,44,232949,42.74336984708783,227159.48591119482,140,719247,138.74336984708782,713457.4859111947,51,268430,45.06266414128114,239597.06523195954,147,754728,141.0626641412811,725895.0652319596,0.17554693168649071,371.0,0.07231404958677685,0.07594072193919796,1.3254286630839932e-05,1.3826311745881554e-05,232.0,258.0,261.0,297.0,0.05651672433679354,0.06946696959950507,1.0474380819721223e-05,1.2644767712052795e-05,186.5,249.0,227.0,286.0
20,0501,51217.37592442236,1920.168156043159,58,214567,57.287955057617744,212230.19876538197,194,728022,193.2879550576178,725685.1987653818,61,231205,58.09936006792419,216248.18334350226,197,744660,194.09936006792427,729703.1833435023,0.17456157906387842,373.0,0.05766944114149822,0.05889496273502861,1.581315927163585e-05,1.6111423130983494e-05,280.0,308.0,220.0,249.0,0.052942757323300185,0.057501795492978784,1.3930399850174029e-05,1.5604192718877466e-05,200.0,284.0,159.0,228.0
21,0650,7284.523900207277,470.8134992751677,35,191391,28.90765364933144,157642.42987605635,131,679897,124.90765364933144,646148.4298760565,56,298699,34.7462043488762,187993.295334213,152,787205,130.74620434887626,676499.295334213,0.41296497907775165,124.0,0.10693877551020409,0.14947321128221364,1.8560945763627744e-05,2.600076059896722e-05,128.0,110.0,182.0,152.0,0.04846938775510204,0.10829648250703944,8.823081819008982e-06,1.9141793516894075e-05,228.0,139.0,271.0,184.0
22,0620,12757.265641808232,597.8335194500578,40,166873,34.02102580692405,141009.12054995034,147,685773,141.02102580692403,659909.1205499505,46,196067,35.68181449176781,149076.54658385256,153,714967,142.6818144917678,667976.5465838528,0.4485459501684521,96.0,0.091875,0.12183976725151834,2.4626814263743848e-05,3.318866036506217e-05,161.0,146.0,123.0,112.0,0.0723062381852552,0.1120662298630244,1.8598460187243713e-05,3.0056787920702965e-05,125.0,131.0,103.0,103.0
23,0636,15500.745172006424,654.2918167702957,18,87883,16.765149336398757,82442.48120234067,168,686187,166.76514933639876,680746.4812023407,23,112944,17.836125755856855,88682.10049382971,173,711248,167.83612575585693,686986.1004938297,0.45500845145947144,93.0,0.5185185185185185,0.5933219892712172,8.884494821476528e-05,0.00010015745886220814,4.0,5.0,15.0,18.0,0.3270321361058601,0.5275752269795909,5.575640051318215e-05,8.735263459175379e-05,8.0,4.0,16.0,15.0
24,0628,551.1527529343293,129.46218854429335,38,126940,31.26312174018932,106368.72173720783,159,624255,152.26312174018923,603683.7217372077,61,208234,38.1255285656105,132476.48376582243,182,705549,159.12552856561047,629791.4837658225,0.41323391341391696,123.0,0.11011080332409973,0.15578658096826112,3.8740483942559513e-05,5.335579371933261e-05,124.0,103.0,60.0,52.0,0.04891158290782048,0.10947327547277898,1.6271361631348938e-05,3.588551628934916e-05,223.0,136.0,126.0,71.0
25,0651,13236.303302454759,721.958327473199,28,175754,24.57239012548511,155756.629090625,132,664722,128.57239012548513,644724.6290906251,44,243386,29.87666997112967,179112.48747798408,148,732354,133.87666997112967,668080.4874779842,0.3191187439476737,216.0,0.1683673469387755,0.21293787403419764,2.1519373169392345e-05,2.657548394746984e-05,58.0,56.0,154.0,149.0,0.07644628099173553,0.14998247698472325,1.2363170867161128e-05,2.0824618639046467e-05,115.0,77.0,187.0,165.0
26,0621,17424.467756651935,892.0553942786078,44,255002,40.86624353305117,238686.83257638878,122,709128,118.8662435330512,692812.8325763887,58,323693,44.53956795838325,256532.9546027125,136,777819,122.53956795838327,710658.9546027125,0.2751602767896023,276.0,0.06301652892561983,0.07117526628652585,1.0905296063889176e-05,1.2160711925318042e-05,261.0,273.0,313.0,326.0,0.04042806183115339,0.06177095913769882,7.423555028582994e-06,1.0798785293553216e-05,278.0,271.0,317.0,328.0
27,0634,140.27555593878515,48.102264783659685,39,128113,31.373644318778968,101855.46440724928,236,826726,228.37364431877896,800468.4644072492,56,191720,36.0559952204437,119512.51737827738,253,890333,233.0559952204437,818125.5173782774,0.761834811198582,4.0,0.15516107823800132,0.23201499016183644,5.0370376134024786e-05,7.715704037124646e-05,70.0,50.0,39.0,25.0,0.08067602040816327,0.17926904477750333,2.4222425568548334e-05,5.727869962967094e-05,102.0,57.0,67.0,28.0
28,0615,1593.3125686347894,203.49715160871253,19,113382,16.649630667398515,97242.44753780193,151,745192,148.64963066739858,729052.447537802,35,188108,21.06820504267493,118308.43564693793,167,819918,153.06820504267495,750118.4356469382,0.4834974374573499,77.0,0.4182825484764543,0.5362343446875445,5.796688418785231e-05,7.709869192660546e-05,9.0,10.0,29.0,26.0,0.1363265306122449,0.3448497509373981,2.3171592849821622e-05,5.3591808819647064e-05,47.0,19.0,73.0,34.0
29,0652,739.8484492993448,197.9877918976458,42,177352,32.56844784172307,142311.37767105224,167,732463,157.568447841723,697422.3776710526,59,282536,37.23167984267158,171831.5060888943,184,837647,162.23167984267155,726942.5060888946,0.23717876737227206,307.0,0.09467120181405896,0.14855084766488022,2.3286998256218112e-05,3.443631186585143e-05,156.5,111.0,135.0,106.0,0.05285837403045102,0.11703355633615795,1.049333294082386e-05,2.4620364059116127e-05,202.0,120.0,226.0,132.0
30,0623,25726.411665742948,1132.7439842486422,46,223284,41.089470779093546,200949.78222280048,132,699172,127.08947077909357,676837.7822228004,58,291978,43.52486804103901,215057.2356739216,144,767866,129.5248680410391,690945.2356739215,0.2519564902403818,294.0,0.062381852551984876,0.07527460336515382,1.402390045167757e-05,1.6761370037610238e-05,265.0,262.0,251.0,240.0,0.04280618311533888,0.06837199186999125,9.007104040547882e-06,1.4939480932220403e-05,266.0,254.0,263.0,238.0
31,0631,574.6703933835196,177.04348572734204,30,155967,24.070278385837998,124109.96967832535,132,746002,126.070278385838,714144.9696783255,51,279851,29.76635037042769,156684.42670510328,153,869886,131.76635037042772,746719.4267051035,0.2303927369207618,317.0,0.14666666666666667,0.21759578852682954,3.0667230292837e-05,4.636316145871945e-05,76.0,53.0,95.0,66.0,0.058823529411764705,0.1487145078963505,1.1107302892348292e-05,3.0416258067760224e-05,174.0,80.0,209.0,100.0
32,0642,2343.5580532183412,362.1643672374462,40,249957,33.49516770596484,210445.6403369491,128,725228,121.49516770596482,685716.640336949,55,340642,37.36181407762263,233949.1182758841,143,815913,125.36181407762258,709220.1182758841,0.22452987934768298,326.0,0.08,0.10829158036089645,1.1607640684995197e-05,1.5483346120464718e-05,199.5,172.0,295.0,263.0,0.04727272727272727,0.08980682818776983,7.031491642567468e-06,1.2958007326705259e-05,237.0,178.0,329.0,277.0
33,0605,4616.162105101436,433.61900954917456,32,157244,27.053760139432335,133051.61106390913,156,672175,151.0537601394323,647982.611063909,41,205997,29.54531587966185,147068.05663065542,165,720928,153.54531587966184,661999.0566306554,0.30851358278756613,224.0,0.15234375,0.20638411626751316,2.7185303755253485e-05,3.660353893972029e-05,72.0,65.0,110.0,99.0,0.09815585960737656,0.17589735021339803,1.698908941374337e-05,3.060699293243241e-05,71.0,59.0,122.0,99.0
34,0632,342.05220821765585,95.76977201338259,26,107817,24.069289327784638,101332.12308858943,162,732915,160.06928932778465,726430.1230885895,43,174547,29.373480701942853,121959.06617820034,179,799645,165.3734807019429,747057.0661782004,0.4686464756924769,83.0,0.23964497041420119,0.27630037979629574,6.30491336335589e-05,7.074562063777971e-05,32.0,34.0,25.0,30.0,0.09680908599242834,0.19167039683810602,2.6246563481106416e-05,5.0225653617456275e-05,76.0,48.0,61.0,42.0
35,0603,16343.470676939998,914.1847572042848,40,192489,35.58506797347429,171003.2127551022,161,752681,156.58506797347428,731195.2127551021,62,302574,41.92408124256185,202586.74058658368,183,862766,162.92408124256184,762778.7405865834,0.24574585465951843,302.0,0.100625,0.12365587237679761,2.0314171780994508e-05,2.5004881436248595e-05,137.5,144.0,164.0,160.0,0.04760665972944849,0.0926953978513177,9.4238813329969e-06,1.8585598289097998e-05,233.0,169.0,254.0,190.0
36,0630,330.5946185235352,103.47412989887505,36,137254,29.912779629818875,114063.14416722234,184,743702,177.91277962981889,720511.1441672222,52,196708,34.176094398302105,129372.20839729247,200,803156,182.17609439830213,735820.2083972925,0.38800924851159124,146.0,0.1419753086419753,0.19883535176703743,3.947743521193352e-05,5.5379626813132045e-05,81.0,69.0,57.0,49.0,0.07396449704142012,0.1559719586749495,2.0756583101428835e-05,4.396324366000605e-05,123.0,71.0,87.0,49.0
37,0626,2489.925048816316,318.971040938873,31,142977,28.504457060520892,130682.17513947855,149,721889,146.5044570605209,709594.1751394788,40,188836,31.042925708946157,144575.54893490358,158,767748,149.04292570894614,723487.5489349037,0.30753434690590753,225.0,0.1550468262226847,0.18031227418108034,3.53132804576324e-05,4.1550603195943816e-05,71.0,79.0,76.0,81.0,0.09875,0.15466287397168113,2.153025179282463e-05,3.461316889552159e-05,70.0,73.0,81.0,76.0
38,0601,74674.68014843376,1567.129623893765,37,139009,35.644820933383286,132918.99824495567,173,705182,171.6448209333833,699091.9982449559,40,156853,36.59409664909792,138530.97068020393,176,723026,172.5940966490979,704703.9706802041,0.38209679470838087,152.0,0.12636961285609935,0.1350945500844987,3.6493488449662354e-05,3.956946807905128e-05,99.0,128.0,71.0,87.0,0.11,0.12888544508444594,2.938787986189986e-05,3.672087015744973e-05,61.0,100.0,49.0,69.0
39,0614,688.4604531135642,161.59561348316484,37,173251,31.05357332239813,145366.13954731048,131,602666,125.05357332239812,574781.1395473104,43,200662,33.07929740494513,155153.30523603142,137,630077,127.07929740494508,584568.3052360313,0.3313063249438379,198.0,0.09569028487947406,0.12967998241660655,2.0078219186362863e-05,2.7200444099960796e-05,151.0,134.0,166.0,144.0,0.07409410492157924,0.11613476665703969,1.56481627199583e-05,2.4283607293437676e-05,122.0,122.0,135.0,136.0
40,0648,375.470131098573,120.36803276236084,40,206031,31.75631407785416,162591.91083156306,143,658892,134.75631407785414,615452.910831563,57,282387,36.84986491674426,186285.73794790747,160,735248,139.84986491674428,639146.7379479075,0.3256588860185153,207.0,0.089375,0.13362537785559206,1.5522050557394437e-05,2.328074961124058e-05,168.0,129.0,227.0,175.0,0.04924592182209911,0.10298885999345457,9.220287277091175e-06,1.8417953138123166e-05,220.0,148.0,258.0,191.0
41,0622,2983.637599109281,367.1809537519557,35,167790,30.42492606496607,145527.96948988715,131,646124,126.42492606496609,623861.9694898872,48,231367,34.3035976042939,164684.96223705294,144,709701,130.3035976042939,643018.962237053,0.27809657760352147,270.0,0.10693877551020409,0.13657576608706412,2.2950054696782628e-05,2.9457478699855738e-05,128.0,124.0,139.0,133.0,0.0625,0.1107330004910929,1.3257834288723362e-05,2.3709144911094147e-05,158.0,134.0,174.0,143.0
42,0608,85579.65145694153,1734.095732602966,37,169763,34.453992673261396,155084.95760876185,129,693022,126.45399267326141,678343.9576087617,46,223887,37.12502642201928,170487.16019909654,138,747146,129.1250264220193,693746.1601990964,0.35763024352445116,178.0,0.09422936449963477,0.1065254634471441,2.4047001962702467e-05,2.82039937331915e-05,159.0,176.0,126.0,138.0,0.06521739130434782,0.09368647108539929,1.4905540253127608e-05,2.3868066478297838e-05,150.0,168.0,146.0,140.0
43,0624,18004.07727919988,1019.8153817570247,42,180021,38.51191332698492,166224.5974178075,148,713413,144.5119133269849,699616.5974178078,45,189328,39.08113678801218,168082.09580770435,151,722720,145.08113678801217,701474.0958077045,0.2175392446560768,331.0,0.08390022675736962,0.09743465686420714,2.2013782904110083e-05,2.532033949217739e-05,184.0,198.0,148.0,157.0,0.0745679012345679,0.09498971266257625,2.0162314226659613e-05,2.4829543140356386e-05,120.0,166.0,89.0,131.0
44,0618,1859.3807207476434,212.21223653560162,38,175725,31.64712378685745,144343.59234775268,171,793293,164.6471237868574,761911.5923477523,56,269614,37.476431770867634,174285.48174927646,189,887182,170.47643177086755,791853.4817492759,0.518844649691197,49.0,0.11842105263157894,0.16439388421745427,2.5690142788121184e-05,3.656870341078203e-05,112.0,94.0,117.0,100.0,0.060267857142857144,0.12138020842037904,1.2204720624312449e-05,2.606888211771527e-05,167.0,110.0,190.0,124.0
45,0644,227.12063199237636,78.71738111988927,38,155140,30.860676729814944,125097.08186017662,160,725000,152.86067672981497,694957.0818601765,57,230849,36.37280179652388,146788.39817683396,179,800709,158.3728017965239,716648.3981768339,0.460601319883001,89.0,0.11080332409972299,0.16050364048507973,3.0122459723113687e-05,4.440824668918413e-05,120.0,97.0,98.0,69.0,0.05509387503847338,0.11970907854973377,1.5025146486775837e-05,3.326003270462059e-05,195.0,112.0,143.0,86.0
46,0637,140.4569698392231,50.98838627961071,32,130899,24.722146759389997,102851.19207292632,171,686133,163.72214675939009,658085.1920729263,57,240828,31.8485057486193,135111.4387524721,196,796062,170.8485057486194,690345.4387524723,0.6789075279907509,14.0,0.1669921875,0.2678767801524617,4.0043833776717627e-05,6.221046668662178e-05,59.0,37.0,55.0,39.0,0.060326254232071407,0.16843527986091775,1.3725650475497615e-05,3.7816577581454634e-05,164.5,64.0,163.0,66.0
47,0629,229.1653038930216,75.71234548788355,20,79483,16.13336849720515,62718.25067965799,150,605913,146.13336849720517,589148.2506796579,40,149462,20.934046680601295,79787.68836234517,170,675892,150.9340466806013,606217.688362345,0.5023718874583153,60.0,0.375,0.5614347480226982,9.590953138649312e-05,0.00014977410023417288,16.0,8.0,11.0,5.0,0.10625,0.344414033976529,3.0256293702260913e-05,9.522628432185229e-05,66.0,20.0,46.0,13.0
48,0602,33872.653603539504,1393.923509499677,59,227133,54.11736007546857,208188.3755922141,154,673453,149.1173600754686,654508.3755922139,68,279866,57.13856664770239,225562.83713877626,163,726186,152.13856664770242,671882.8371387762,0.21906913791941018,329.0,0.04424016087331226,0.05091608474257,1.3054096462835853e-05,1.5100879961502024e-05,341.0,339.0,265.0,272.0,0.03525086505190311,0.046599433485677376,9.271448507881403e-06,1.3205609490048988e-05,313.0,332.0,257.0,271.0
49,0638,246.0363402166846,81.65011091328292,38,174202,32.351173638800155,149217.4810481077,142,643768,136.35117363880013,618783.4810481077,58,281280,37.342757916961716,174527.9146114754,162,750846,141.3427579169617,644093.9146114754,0.4637624313938445,85.0,0.09833795013850416,0.13028031475468424,2.121402672612346e-05,2.779068826164354e-05,143.0,131.0,155.0,140.0,0.048156956004756245,0.10135864186003585,9.49015191887306e-06,2.114557002896707e-05,232.0,152.0,252.0,163.0
50,0613,249.2982521504652,79.89813705913052,28,121163,23.39959983024325,100037.88786881618,182,667027,177.39959983024326,645901.8878688164,36,146750,25.787587546962648,107637.8720016072,190,692614,179.7875875469626,653501.8720016073,0.4907448957757685,70.0,0.23214285714285715,0.32399311035025735,4.5436343882316615e-05,6.454127289642798e-05,35.0,29.0,43.0,36.0,0.14660493827160495,0.27035740806235026,3.2161407439438836e-05,5.6404873506941764e-05,40.0,29.0,41.0,32.0
51,0643,168.53072476908415,62.976679123435495,33,138367,28.42536758775964,119704.42369654516,142,635907,137.42536758775958,617244.4236965452,58,246526,35.07252670920664,147447.8787876192,167,744066,144.0725267092066,644987.8787876194,0.5339854714304247,44.0,0.13039485766758493,0.17008058000025125,3.3214563996390854e-05,4.30761395135259e-05,95.0,88.0,82.0,72.0,0.049643281807372173,0.11712431489137874,1.2242947909556716e-05,2.966705896937391e-05,218.0,119.0,188.0,107.0
52,0611,1349.4811348058452,204.91903087540345,37,177449,32.40693106596706,152122.90201486796,151,738030,146.40693106596711,712703.902014868,46,236709,35.378260725801134,173481.36666314575,160,797290,149.37826072580117,734062.3666631456,0.40384256820811404,133.0,0.11029948867786706,0.1394073996864318,2.343834287592585e-05,3.0797816925019944e-05,122.0,119.0,134.0,123.0,0.07561436672967864,0.11934780664784832,1.422940614836166e-05,2.4390869914975536e-05,117.0,113.0,156.0,135.0
53,0617,500.3728096241905,97.37436544596602,27,137353,22.70274266784022,114257.89472124145,137,678972,132.7027426678402,655876.8947212413,41,201077,27.101110569001907,134836.84844083874,151,742696,137.10111056900186,676455.8484408386,0.6631538341511319,18.0,0.18792866941015088,0.2574679919235284,3.5989479511409506e-05,5.024003075123404e-05,48.0,40.0,72.0,56.0,0.08982748364069007,0.18666667711681897,1.8369032846891453e-05,3.720679570213764e-05,81.0,54.0,106.0,68.0
54,0612,129.02933933305678,60.27777916102386,23,85800,19.39630927609865,74266.8421850052,191,787420,187.39630927609863,775886.8421850052,27,106361,20.55500437077285,80205.50231440309,195,807981,188.55500437077285,781825.5023144031,0.4462557771886899,98.0,0.3610586011342155,0.49810721513414735,0.00010696257899055102,0.00014067226190260043,18.0,14.0,8.0,6.0,0.2674897119341564,0.4462753676285868,7.142270997518622e-05,0.00012153503947512215,12.0,7.0,10.0,7.0
55,0625,4423.930765962445,408.9443407118798,34,141824,31.534611377386078,130122.93678455635,153,667030,150.53461137738606,655328.9367845565,45,192487,34.307913717573435,141775.5711072095,164,717693,153.30791371757343,666981.5711072095,0.3324220173749933,197.0,0.1323529411764706,0.1513775246190261,3.31623964484073e-05,3.87036240281711e-05,93.0,107.0,83.0,92.0,0.08098765432098766,0.130249467140522,1.9370280181581555e-05,3.318264673865917e-05,100.0,96.0,96.0,87.0
56,0627,1830.3343032717223,214.54411557906872,43,168121,37.65985458779782,149707.5464636797,166,719230,160.65985458779778,700816.5464636795,60,229215,42.46858655945588,168119.7011284847,183,780324,165.46858655945582,719228.7011284846,0.49969737539398573,62.0,0.0897782585181179,0.11327917879262128,2.5446254411919578e-05,3.12692137635471e-05,167.0,162.0,119.0,121.0,0.050833333333333335,0.09174447992008702,1.4852135232046477e-05,2.544660164791679e-05,213.0,173.0,148.0,127.0
