,geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1,cpolsby,rank_cpolsby,dpolsby_0.5,dpolsby_pro_0.5,dpop_polsby_0.5,dpop_polsby_pro_0.5,rank_dpolsby_0.5,rank_dpolsby_pro_0.5,rank_dpop_polsby_0.5,rank_dpop_polsby_pro_0.5,dpolsby_0.1,dpolsby_pro_0.1,dpop_polsby_0.1,dpop_polsby_pro_0.1,rank_dpolsby_0.1,rank_dpolsby_pro_0.1,rank_dpop_polsby_0.1,rank_dpop_polsby_pro_0.1
16,0405,761.9844482433548,135.2750550227254,78,121401,77.33134772413844,120440.04709063812,424,710445,423.3313477241384,709484.0470906378,79,122966,77.4570301573295,120636.74009858213,425,712010,423.4570301573295,709680.7400985819,0.5232636101305427,11.0,0.06969099276791585,0.07078956946919701,4.820431701155555e-05,4.891035346669724e-05,145.0,153.0,124.0,136.0,0.06809806120813972,0.07058097683645752,4.70886241534781e-05,4.8764506466647385e-05,116.0,146.0,105.0,127.0
17,0502,13188.975372462137,812.3988870793187,54,89565,53.97659538223852,89523.50742904989,494,729192,493.97659538223854,729150.5074290497,54,89565,53.97659538223852,89523.50742904989,494,729192,493.97659538223854,729150.5074290497,0.2511205661222839,165.0,0.16941015089163236,0.16954906428661998,9.090028290686101e-05,9.09793865834233e-05,36.0,39.0,52.0,58.0,0.16941015089163236,0.16954906428661998,9.090028290686101e-05,9.09793865834233e-05,23.0,36.0,37.0,53.0
18,0504,58867.43657510585,1611.35818067962,106,138883,103.3929146797089,135749.05937841337,597,726535,594.3929146797091,723401.0593784133,114,152489,106.38647224071457,141044.98908793824,605,740141,597.3864722407146,728696.9890879381,0.284905486092256,131.0,0.053132787468850126,0.055602211717337674,3.766676847425081e-05,3.925594915251282e-05,199.0,213.0,176.0,179.0,0.04655278547245306,0.05278160203359069,3.183005798411608e-05,3.6629555787065016e-05,192.0,207.0,180.0,184.0
19,0501,51264.739862701295,2200.212536471811,115,142720,114.36786281132359,142269.9582698646,606,729077,605.3678628113238,728626.9582698648,117,144054,115.13787423717736,142796.13523039516,608,730411,606.1378742371775,729153.1352303951,0.1330758816626675,342.0,0.045822306238185256,0.04628191823533619,3.579346346259225e-05,3.599803768695975e-05,235.0,246.0,182.0,198.0,0.04441522390240339,0.04572303052132946,3.519789254138415e-05,3.575903914232898e-05,200.0,237.0,155.0,189.0
20,0503,14348.97349493478,1131.1922955677562,79,132243,75.89135617569781,126631.18384406622,450,731114,446.89135617569764,725502.1838440666,86,141442,77.80688112722086,129031.11499706852,457,740313,448.8068811272206,727902.1149970688,0.14091519317578852,328.0,0.07210382951450088,0.07759206803467193,4.180610572182031e-05,4.5243624577280134e-05,134.5,135.0,152.0,149.0,0.061790156841535965,0.07413503429530317,3.700484576179165e-05,4.372039539667237e-05,133.0,134.0,144.0,144.0
21,0633,751.6274168474582,271.45718615467,157,232968,148.1875367024394,219546.49452533465,497,683092,488.1875367024393,669670.4945253349,190,279505,158.7522855968781,233755.72846022394,530,729629,498.75228559687815,683879.7284602242,0.1281769081166058,348.0,0.02016308978051848,0.022231221717788803,1.2585968963899823e-05,1.3893387543980472e-05,382.0,386.0,385.0,387.0,0.014681440443213296,0.0197899604190897,9.33948490828171e-06,1.251570175293407e-05,392.0,390.0,388.0,389.0
22,0636,15507.878326264998,724.2585044837782,31,63666,29.06657049642417,60454.12857297168,340,691390,338.06657049642416,688178.1285729717,39,83969,31.069565061149998,65146.11994299963,348,711693,340.06956506114994,692870.1199429997,0.3715138782301919,61.0,0.3537981269510926,0.400142463296319,0.00017057208728906556,0.00018829939959784516,4.0,4.0,17.0,14.0,0.22879684418145957,0.35228765004932716,0.00010093800852423016,0.00016325809466508616,13.0,5.0,28.0,18.0
23,0630,357.0359318443396,147.36690512981878,92,144123,88.06444596298216,137218.65842026912,429,703494,425.06444596298235,696589.6584202689,99,158482,90.58598024317811,142377.01991970677,436,717853,427.5859802431782,701748.0199197065,0.20659597851950512,240.0,0.05068525519848771,0.05480921299106818,3.3868332166634444e-05,3.69956519282454e-05,210.0,214.0,196.0,193.0,0.04448525660646873,0.052107649180558616,2.8580882415183957e-05,3.461795418692109e-05,199.0,211.0,203.0,201.0
24,0621,17480.930004205857,1058.7843478766933,96,178796,93.73319516758535,172848.99316827965,390,703021,387.7331951675852,697073.99316828,105,194434,96.07537719558685,176685.3505933579,399,718659,390.07537719558695,700910.3505933582,0.19595636422494775,252.0,0.042317708333333336,0.044131241085220534,2.1991391032619614e-05,2.3331634898700014e-05,252.0,256.0,290.0,291.0,0.03619047619047619,0.04225949867723722,1.9009839369528696e-05,2.245232852346059e-05,252.0,255.0,276.0,286.0
25,0635,437.38963490530665,155.71681010902304,75,163367,73.63850637568764,159824.70053039302,364,702054,362.63850637568777,698511.7005303929,83,185737,75.64562413104727,166020.823629715,372,724424,364.6456241310474,704707.823629715,0.22667694665430038,210.0,0.06471111111111111,0.06687502774578513,2.6305214666858724e-05,2.7345501124829282e-05,162.0,168.0,254.0,260.0,0.0539991290463057,0.06372405228773749,2.0998872506055325e-05,2.5567246871332433e-05,167.0,168.0,259.0,259.0
26,0639,531.9392666671314,174.2190952793419,88,167802,83.47566146365064,157450.31843240492,416,696185,411.47566146365057,685833.3184324049,103,198353,88.09354637274224,166709.1644936172,431,726736,416.0935463727423,695092.1644936171,0.22023199150202488,221.0,0.05371900826446281,0.059050613475290344,2.4724663872320553e-05,2.7665052143823317e-05,196.0,193.0,263.0,259.0,0.040625883683664814,0.05361703482027612,1.8471370837524625e-05,2.5010561561418683e-05,219.0,203.0,280.0,262.0
27,0619,2386.403299138749,361.23084127099185,59,100106,55.93066086799435,95961.17317532211,397,700376,393.93066086799433,696231.1731753221,67,116584,58.71494094347122,101197.37105765387,405,716854,396.7149409434713,701467.3710576538,0.2298180099614088,203.0,0.11404768744613616,0.125927297399216,6.988935603752002e-05,7.56070628226054e-05,68.0,66.0,77.0,77.0,0.09022053909556695,0.11507508390919079,5.274154030678827e-05,6.849659984175049e-05,75.0,69.0,94.0,86.0
28,0617,493.03692761421166,156.5305266651379,77,136167,72.59717820250697,127828.22483631712,404,706698,399.59717820250717,698359.2248363171,81,142072,73.19288771286328,128779.41649470615,408,712603,400.19288771286347,699310.4164947063,0.2528664546231802,163.0,0.06813965255523698,0.07581985195442903,3.8114490937964755e-05,4.2739098617884135e-05,150.0,140.0,170.0,162.0,0.06218564243255601,0.07470189212229339,3.5304548183890004e-05,4.2167425991132056e-05,132.0,132.0,153.0,151.0
29,0623,25727.83057169374,1273.1996620242562,104,175953,101.842876076491,173454.14240209266,394,693630,391.8428760764911,691131.1424020929,119,208537,106.73071724998213,183180.67969401448,409,726214,396.7307172499823,700857.6796940146,0.1994435527398276,248.0,0.03642751479289941,0.03777901622366201,2.2404461839011117e-05,2.2971592872716037e-05,284.0,288.0,286.0,296.0,0.02888214109173081,0.034827072619792704,1.6699304121028227e-05,2.088673247803605e-05,297.0,296.0,313.0,305.0
30,0620,12721.86228387936,689.5870138198634,54,84184,47.7253971003467,75583.88878560072,436,698869,429.7253971003465,690268.8887856007,64,94331,50.97481237469386,78761.98117831918,446,709016,432.9748123746936,693446.9811783193,0.33618815309602884,85.0,0.149519890260631,0.18866525212452576,9.861356558951535e-05,0.00012082584317761724,43.0,34.0,48.0,39.0,0.10888671875,0.16662929653345135,7.967960252570149e-05,0.00011178409063441212,50.0,39.0,46.0,35.0
31,0644,221.6589362130541,107.86996120746751,93,145487,90.232076719392,141142.04875327696,465,700833,462.23207671939207,696488.048753277,100,151663,91.97701347602761,142678.74695267525,472,707009,463.9770134760277,698024.7469526753,0.23938341792326748,180.0,0.053763440860215055,0.05677252031186926,3.3110532542077994e-05,3.496236756519743e-05,195.0,206.0,203.0,208.0,0.0472,0.05484510314037426,3.0737295865776615e-05,3.428879686272019e-05,189.0,198.0,186.0,203.0
32,0606,464.56193080854064,167.9287726135999,78,131448,74.10078700824118,127011.96685828392,463,698464,459.1007870082411,694027.9668582838,87,146042,76.87764006193301,131445.7193900175,472,713058,461.877640061933,698461.7193900176,0.20701568623120079,239.0,0.07610124917817225,0.08361080333176112,4.0423699935788415e-05,4.302171198932237e-05,124.0,123.0,159.0,160.0,0.062359624785308494,0.0781496166091524,3.34325353917697e-05,4.0424970671602366e-05,131.0,123.0,164.0,164.0
33,0638,266.34637702220624,128.94388912546088,102,166464,99.06281592534323,160184.5772174519,471,698364,468.06281592534316,692084.5772174522,122,209478,104.76034249170401,172300.64435902773,491,741378,473.760342491704,704200.644359028,0.20130526221680684,247.0,0.045271049596309114,0.04769609274893544,2.520235887115549e-05,2.697228703144628e-05,242.0,240.0,258.0,262.0,0.03298844396667563,0.04316829390458641,1.689518131257105e-05,2.3720433132125394e-05,267.0,248.0,306.0,271.0
34,0612,105.49924541274784,66.33053292598174,51,81541,46.15769125652729,74728.82620975777,500,692537,495.1576912565273,685724.826209758,60,96103,49.24778069640143,79583.85930086834,509,707099,498.24778069640143,690579.8593008686,0.30132297327794555,113.0,0.1922337562475971,0.23241030120743633,0.00010415758812896662,0.00012279298354033998,29.0,22.0,46.0,37.0,0.1413888888888889,0.20543386856317564,7.656077710922349e-05,0.00010903449500283968,36.0,27.0,47.0,41.0
35,0601,74679.61273359739,1775.7152744858456,64,81770,61.937087927084654,78358.2894430318,566,707125,563.9370879270847,703713.2894430319,71,88820,63.877539322393744,80247.76366972018,573,714175,565.8775393223938,705602.7636697202,0.29762215726320973,117.0,0.13818359375,0.14700397981472518,0.0001057567743897406,0.00011461088314465626,51.0,51.0,43.0,42.0,0.11366792303114462,0.1386839173152162,9.052803752225696e-05,0.00010957068994907087,49.0,53.0,38.0,38.0
36,0640,151.07788915942697,90.77362290419771,110,189714,107.01428105464848,185407.6106149729,446,701358,443.01428105464834,697051.610614973,120,208572,109.07035632995495,189610.91348872535,456,720216,445.0703563299549,701254.9134887254,0.23040475312998998,201.0,0.03685950413223141,0.038684256130860475,1.94868208794787e-05,2.0277285725696466e-05,282.0,281.0,316.0,326.0,0.03166666666666667,0.037412368672847696,1.655582221229671e-05,1.950514827904786e-05,278.0,282.0,317.0,320.0
37,0653,357.0472426973267,164.45670797651638,112,202400,108.33505876501509,194547.94082839065,443,699332,439.3350587650151,691479.9408283904,128,250835,112.16358061382023,204921.1021607204,459,747767,443.1635806138202,701853.1021607203,0.16589464316165362,292.0,0.0353156887755102,0.03743327413203054,1.7071134527957004e-05,1.8269485174815932e-05,293.0,290.0,346.0,348.0,0.02801513671875,0.03522575684102179,1.1884749293212127e-05,1.6713709818260045e-05,303.0,295.0,368.0,349.0
38,0645,860.6178024980675,178.77927428026874,58,110920,54.398043727717926,104279.83875183524,426,686652,422.3980437277179,680011.8387518355,70,147968,57.800914163077906,116742.44466887937,438,723700,425.8009141630778,692474.4446688797,0.3383653238416583,84.0,0.12663495838287753,0.14274316912562415,5.5810635475852945e-05,6.253393700163642e-05,56.0,55.0,107.0,103.0,0.08938775510204082,0.12744921803302844,3.305391950686429e-05,5.080964770275503e-05,78.0,57.0,167.0,120.0
39,0646,188.01233549101326,90.29324006193481,70,138047,64.47810634923773,125674.2657126662,373,706276,367.4781063492377,693903.265712666,82,168231,68.25238008802351,134769.3254292757,385,736460,371.25238008802353,702998.3254292755,0.2897915604479042,124.0,0.07612244897959183,0.08839077083126852,3.706128749790974e-05,4.393455364978726e-05,123.0,115.0,179.0,154.0,0.05725758477096966,0.0796954716711344,2.6021786581071775e-05,3.870545537693766e-05,154.0,117.0,222.0,170.0
40,0629,239.9395275907113,116.80212397507898,64,92681,60.66438780973064,87386.66811416928,420,704036,416.6643878097306,698741.6681141696,72,101401,62.3842303716395,89605.45853114108,428,712756,418.3842303716395,700960.4585311413,0.22100911373296409,218.0,0.1025390625,0.11321885132956351,8.196216936114671e-05,9.150109274879049e-05,79.0,77.0,55.0,57.0,0.08256172839506173,0.10750425741448921,6.931965713776486e-05,8.73020791515901e-05,92.0,77.0,58.0,54.0
41,0637,143.453260477651,72.59244715853596,113,158254,109.68253466255754,153912.9826522015,542,704438,538.6825346625576,700096.9826522014,118,166266,110.97443760919658,156065.353252626,547,712450,539.9744376091967,702249.353252626,0.3420876639511271,82.0,0.04244655023885974,0.04477730372064528,2.8127645728251716e-05,2.955341668638099e-05,251.0,254.0,243.0,245.0,0.039284688307957484,0.043845728993365425,2.5771962654704897e-05,2.8832237614648333e-05,228.0,245.0,223.0,237.0
42,0652,740.7189766173311,298.2432439557135,70,134347,64.34220140446854,124048.48047686485,436,690691,430.3422014044686,680392.4804768647,87,183590,69.15437166566966,139382.64348291032,453,739934,435.1543716656697,695726.6434829102,0.10464587317952519,371.0,0.08897959183673469,0.10394942841028229,3.826730263956823e-05,4.4215710462382856e-05,97.0,86.0,169.0,152.0,0.05984938565200158,0.09099218031379211,2.195305371088046e-05,3.5811395215378876e-05,141.0,95.0,249.0,187.0
43,0604,34136.040638330516,1197.521746107544,78,127218,76.78377771257256,125844.40057261172,479,699829,477.78377771257277,698455.4005726117,83,137328,78.40466914985694,129132.3438244876,484,709939,479.40466914985694,701743.3438244875,0.299127398290726,116.0,0.0787310979618672,0.0810386969706886,4.324090826749876e-05,4.410327972651036e-05,117.0,126.0,145.0,153.0,0.0702569313398171,0.07798631623175685,3.76446136355285e-05,4.2083149446981235e-05,109.0,126.0,143.0,152.0
44,0632,326.9447019233129,174.6918977108974,76,136074,70.72557688043919,126661.28360613366,429,702142,423.72557688043923,692729.2836061339,86,156390,73.75046844068261,133493.10668454223,439,722458,426.7504684406826,699561.1066845424,0.13462900707526013,340.0,0.07427285318559557,0.08470941501547521,3.792055187494156e-05,4.317931784823131e-05,128.0,121.0,171.0,159.0,0.059356408869659275,0.07845930199881695,2.9538922217067635e-05,3.925617452376378e-05,143.5,122.0,199.0,166.0
45,0641,823.470009630056,231.22414250201078,42,100872,38.876831538326385,91988.14562484015,350,684706,346.8768315383263,675822.14562484,59,156644,43.74534201729436,106735.04710582305,367,740478,351.7453420172945,690569.0471058232,0.1935491622859878,257.0,0.1984126984126984,0.22950574864478476,6.729191228048559e-05,7.986724258419294e-05,27.0,25.0,87.0,68.0,0.10542947428899742,0.18380813236278573,3.0177595347910537e-05,6.0616801428654624e-05,55.0,31.0,192.0,101.0
46,0624,17960.12393410054,1090.4825629847066,65,80154,58.252532581499736,73254.53119166946,483,703683,476.25253258149996,696783.5311916695,69,84303,59.04438077863923,74109.81203696223,487,707832,477.0443807786394,697638.8120369621,0.18979367805642555,265.0,0.11431952662721893,0.1403484676345207,0.00010952837862121031,0.00012984609426243862,66.0,56.0,35.0,30.0,0.1022894349926486,0.13683639998649466,9.959651293217753e-05,0.00012702207714926275,60.0,54.0,30.0,28.0
47,0610,4768.9144321155045,422.8605544388169,38,78184,36.67149254391632,75271.35627619813,401,699950,399.67149254391614,697037.3562761979,42,83648,37.49189377010754,76559.99943042923,405,705414,400.49189377010737,698325.999430429,0.33514677468058063,86.0,0.27770083102493076,0.29719808026795125,0.00011450679163559406,0.000123025905708654,14.0,13.0,31.0,35.0,0.22959183673469388,0.28491740124054893,0.00010081680998715644,0.00011913911467339148,12.0,10.0,29.0,31.0
48,0618,1811.2434729882211,308.21899657225725,84,127218,80.20517634884129,121842.24709674233,475,698066,471.20517634884135,692690.2470967424,114,172491,88.72460919909302,134220.7529690641,505,743339,479.72460919909287,705068.7529690644,0.23958956168278134,179.0,0.06731859410430839,0.07324959985369238,4.313197634087726e-05,4.66598429851403e-05,154.0,147.0,147.0,141.0,0.038858110187750074,0.06094019050248794,2.4983543688451523e-05,3.9137414014094114e-05,231.0,179.0,231.0,167.0
49,0648,386.2228366665268,159.79349106035303,82,146848,75.27848176917445,131227.71915476338,458,702862,451.27848176917433,687241.7191547632,104,178587,81.88606805950394,140767.05278502573,480,734601,457.88606805950377,696781.0527850259,0.1900770325518938,263.0,0.06811421772754313,0.07963480528066945,3.259372462031649e-05,3.990785214815165e-05,152.0,128.0,206.0,176.0,0.04437869822485207,0.0682868993650997,2.3033070217414302e-05,3.5163678178296915e-05,201.0,153.0,241.0,195.0
50,0651,13223.223864670383,804.8512297627852,80,184928,76.83669059981831,176074.5468820032,389,707329,385.8366905998183,698475.5468820031,87,210312,78.65960077972615,181114.286454444,396,732713,387.659600779726,703515.2864544439,0.25651690455259635,160.0,0.06078125,0.06535310426357785,2.0683123190079565e-05,2.2529836887847095e-05,175.0,172.0,301.0,302.0,0.052318668252080855,0.06265374978761497,1.6565547349629554e-05,2.1447077450213757e-05,173.0,170.0,315.0,301.0
51,0642,2467.121836830643,517.5863250719347,73,213724,64.04632385889998,187644.0974321097,309,744134,300.0463238588998,718054.09743211,89,255702,68.78560736436862,199563.4446915455,325,786112,304.78560736436845,729973.4446915457,0.11572704777863752,361.0,0.057984612497654346,0.07314756878702443,1.6290880604636728e-05,2.039329254617018e-05,186.0,149.0,351.0,322.0,0.041030172957959854,0.06441682303238791,1.2023092157139462e-05,1.832926617172717e-05,218.0,166.0,363.0,337.0
52,0649,1443.168204459802,341.71816588890226,65,179966,55.45871749699027,154179.7695123768,388,717205,378.45871749699023,691418.7695123769,81,206276,60.94130375638871,163492.6523164218,404,743515,383.94130375638855,700731.6523164217,0.15530687553649097,308.0,0.09183431952662723,0.12304922111949941,2.214432163265271e-05,2.908615945708933e-05,91.0,70.0,288.0,250.0,0.06157597927145252,0.10338114860595587,1.747400003319819e-05,2.6215325618611754e-05,135.0,83.0,295.0,255.0
53,0647,586.9210565393797,294.3442146043521,100,159757,92.56210815033043,145481.88186155725,477,700977,469.5621081503305,686701.8818615574,121,193820,98.01942486284214,155898.37888335518,498,735040,475.019424862842,697118.3788833553,0.08512919889716147,394.0,0.0477,0.05480580600171048,2.7465276488383802e-05,3.244519713105597e-05,227.0,215.0,245.0,223.0,0.03401407007718052,0.04944097989315715,1.95665291859603e-05,2.868291819583905e-05,264.0,220.0,271.0,240.0
54,0603,16460.29168389365,1141.3690110057953,66,90693,62.60675215651085,85353.33115026692,483,711596,479.6067521565108,706256.331150267,82,114086,67.01506574526071,91214.7591732075,499,734989,484.01506574526087,712117.7591732077,0.15877979501577705,305.0,0.11088154269972451,0.12236097803347695,8.65139143339674e-05,9.69441045167703e-05,69.0,71.0,53.0,51.0,0.07421177870315289,0.10777399556196327,5.646978476529655e-05,8.558971591608817e-05,102.0,75.0,86.0,55.0
55,0643,187.0227166279421,87.58589906940821,90,143858,87.21813801224684,138174.59206237856,474,706007,471.21813801224675,700323.5920623785,95,148806,88.36384495699012,139289.5856874788,479,710955,472.36384495699014,701438.5856874788,0.3063626661904734,111.0,0.05851851851851852,0.06194530236795315,3.4114653983479234e-05,3.668110200912417e-05,182.0,184.0,192.0,195.0,0.053074792243767314,0.060496108521036276,3.2107110846765885e-05,3.615366747645661e-05,170.0,181.0,176.0,186.0
56,0613,265.43110055461614,122.71953301289656,49,65295,44.81253771903749,59121.71330742327,578,696319,573.8125377190374,690145.7133074233,59,78102,48.0759140819272,63096.17126511116,588,709126,577.0759140819273,694120.1712651111,0.2214798821991345,217.0,0.24073302790503956,0.2857399445802334,0.00016332339282060815,0.0001974452874143627,19.0,14.0,18.0,11.0,0.16891697787991955,0.24967660333207622,0.00011625164273155236,0.0001743526898786792,24.0,18.0,25.0,15.0
